item_id,Title,Director,Stars,IMDB,Category,Duration,Censor,Released,videoID,thumbnail,Final Emotion
658,Control,AntonCorbijn,"SamRiley, SamanthaMorton, CraigParkinson, AlexandraMariaLara",7.7,"Biography,Drama,Music",122min,R,2007,VghvmL0G144,https://img.youtube.com/vi/VghvmL0G144/maxresdefault.jpg,Happy
659,Touch of Evil,OrsonWelles,"CharltonHeston, OrsonWelles, JanetLeigh, JosephCalleia",8,"Crime,Drama,Film-Noir",95min,PG-13,1958,PW-6FKFnHx8,https://img.youtube.com/vi/PW-6FKFnHx8/maxresdefault.jpg,Angry
660,Good Bye Lenin!,WolfgangBecker,"DanielBrühl, KatrinSass, ChulpanKhamatova, FlorianLukas",7.7,"Comedy,Drama,Romance",121min,R,2003,t__87PJnoS8,https://img.youtube.com/vi/t__87PJnoS8/maxresdefault.jpg,Happy
661,Secrets & Lies,MikeLeigh,"TimothySpall, BrendaBlethyn, PhyllisLogan, ClaireRushbrook",8,"Comedy,Drama",136min,U,1996,qHm9MG9xw1o,https://img.youtube.com/vi/qHm9MG9xw1o/maxresdefault.jpg,Happy
662,Ikiru,AkiraKurosawa,"TakashiShimura, NobuoKaneko, ""ShinichiHimori,"", HaruoTanaka",8.3,Drama,143min,U,1952,2VeLN3IDjzQ,https://img.youtube.com/vi/2VeLN3IDjzQ/maxresdefault.jpg,Neutral
663,The African Queen,JohnHuston,"HumphreyBogart, KatharineHepburn, RobertMorley, PeterBull",7.7,"Adventure,Drama,Romance",105min,U,1951,w3H75o2SbLE,https://img.youtube.com/vi/w3H75o2SbLE/maxresdefault.jpg,Happy
664,Mou gaan dou,"AndrewLau,",", AndyLau, TonyChiu-WaiLeung, AnthonyChau-SangWong, EricTsang",8,"Action,Crime,Drama",101min,UA,2002,xMGYgontZn8,https://img.youtube.com/vi/xMGYgontZn8/maxresdefault.jpg,Angry
665,Pather Panchali,SatyajitRay,"KanuBannerjee, KarunaBannerjee, SubirBanerjee, ChunibalaDevi",8.3,Drama,125min,U,1955,mgv68E_o6VM,https://img.youtube.com/vi/mgv68E_o6VM/maxresdefault.jpg,Neutral
666,Todo sobre mi madre,PedroAlmodóvar,"CeciliaRoth, MarisaParedes, CandelaPeña, AntoniaSanJuan",7.8,Drama,101min,R,1999,MW5dnlcQ5Nw,https://img.youtube.com/vi/MW5dnlcQ5Nw/maxresdefault.jpg,Neutral
667,The Lion in Winter,AnthonyHarvey,"""PeterOToole,"", KatharineHepburn, AnthonyHopkins, JohnCastle",7.9,"Biography,Drama,History",134min,U,1968,NDR6yDEmsXg,https://img.youtube.com/vi/NDR6yDEmsXg/maxresdefault.jpg,Neutral
668,Z,Costa-Gavras,"YvesMontand, IrenePapas, Jean-LouisTrintignant, FrançoisPérier",8.2,"Crime,Drama,Thriller",127min,M/PG,1969,5txwHPTg7GY,https://img.youtube.com/vi/5txwHPTg7GY/maxresdefault.jpg,Angry
669,The Innocents,JackClayton,"DeborahKerr, PeterWyngarde, MegsJenkins, MichaelRedgrave",7.8,Horror,100min,A,1961,DU3BR_9WMgI,https://img.youtube.com/vi/DU3BR_9WMgI/maxresdefault.jpg,Neutral
670,The Adventures of Robin Hood,"MichaelCurtiz,",", ErrolFlynn, OliviadeHavilland, BasilRathbone, ClaudeRains",7.9,"Action,Adventure,Romance",102min,PG,1938,BpqR6Ca-LL8,https://img.youtube.com/vi/BpqR6Ca-LL8/maxresdefault.jpg,Angry
671,Drishyam,NishikantKamat,"AjayDevgn, ShriyaSaran, Tabu, RajatKapoor",8.2,"Crime,Drama,Mystery",163min,UA,2015,dxq8ZNIfoT0,https://img.youtube.com/vi/dxq8ZNIfoT0/maxresdefault.jpg,Angry
672,Il conformista,BernardoBertolucci,"Jean-LouisTrintignant, StefaniaSandrelli, GastoneMoschin, EnzoTarascio",7.9,Drama,113min,UA,1970,mJ_O2bc-7EU,https://img.youtube.com/vi/mJ_O2bc-7EU/maxresdefault.jpg,Neutral
673,The Man Who Would Be King,JohnHuston,"SeanConnery, MichaelCaine, ChristopherPlummer, SaeedJaffrey",7.8,"Adventure,History,War",129min,U,1975,-6yi_sW1wRI,https://img.youtube.com/vi/-6yi_sW1wRI/maxresdefault.jpg,Neutral
674,All Quiet on the Western Front,LewisMilestone,"LewAyres, LouisWolheim, JohnWray, ArnoldLucy",8.1,"Drama,War",152min,U,1930,hf8EYbVxtCY,https://img.youtube.com/vi/hf8EYbVxtCY/maxresdefault.jpg,Angry
675,Le salaire de la peur,Henri-GeorgesClouzot,"YvesMontand, CharlesVanel, PetervanEyck, FolcoLulli",8.2,"Adventure,Drama,Thriller",131min,U,1953,ArwhGYrOWXA,https://img.youtube.com/vi/ArwhGYrOWXA/maxresdefault.jpg,Sad
676,Under sandet,MartinZandvliet,"RolandMøller, LouisHofmann, JoelBasman, MikkelBoeFølsgaard",7.8,"Drama,History,War",100min,R,2015,bplXvG18De4,https://img.youtube.com/vi/bplXvG18De4/maxresdefault.jpg,Angry
677,Leviafan,AndreyZvyagintsev,"AlekseySerebryakov, ElenaLyadova, RomanMadyanov, VladimirVdovichenkov",7.6,"Crime,Drama",140min,R,2014,jpawdA34HNk,https://img.youtube.com/vi/jpawdA34HNk/maxresdefault.jpg,Angry
678,Lagaan: Once Upon a Time in India,AshutoshGowariker,"AamirKhan, RaghuvirYadav, GracySingh, RachelShelley",8.1,"Drama,Musical,Sport",224min,U,2001,f5UeIEplXsc,https://img.youtube.com/vi/f5UeIEplXsc/maxresdefault.jpg,Happy
679,To Have and Have Not,HowardHawks,"HumphreyBogart, LaurenBacall, WalterBrennan, DoloresMoran",7.8,"Adventure,Comedy,Film-Noir",100min,PG,1944,EBM5Bte4ltg,https://img.youtube.com/vi/EBM5Bte4ltg/maxresdefault.jpg,Happy
680,Gully Boy,ZoyaAkhtar,"RanveerSingh, AliaBhatt, SiddhantChaturvedi, VijayRaaz",7.9,"Drama,Music,Romance",154min,UA,2019,jFGKJBPFdUA,https://img.youtube.com/vi/jFGKJBPFdUA/maxresdefault.jpg,Happy
681,Ba wang bie ji,KaigeChen,"LeslieCheung, FengyiZhang, GongLi, YouGe",8.1,"Drama,Music,Romance",171min,R,1993,O6GI7YSZGVA,https://img.youtube.com/vi/O6GI7YSZGVA/maxresdefault.jpg,Happy
682,Song of the Sea,TommMoore,"DavidRawle, BrendanGleeson, LisaHannigan, FionnulaFlanagan",8,"Animation,Adventure,Drama",93min,PG,2014,q6wVijh2n9g,https://img.youtube.com/vi/q6wVijh2n9g/maxresdefault.jpg,Happy
683,Tropa de Elite,JoséPadilha,"WagnerMoura, AndréRamiro, CaioJunqueira, MilhemCortaz",8,"Action,Crime,Drama",115min,R,2007,Tg0-w7zfKvE,https://img.youtube.com/vi/Tg0-w7zfKvE/maxresdefault.jpg,Angry
684,Kaguya-hime no monogatari,IsaoTakahata,"ChloëGraceMoretz, JamesCaan, MarySteenburgen, JamesMarsden",8,"Animation,Drama,Family",137min,U,2013,WCKxDkyfags,https://img.youtube.com/vi/WCKxDkyfags/maxresdefault.jpg,Happy
685,Dersu Uzala,AkiraKurosawa,"MaksimMunzuk, YuriySolomin, MikhailBychkov, VladimirKhrulyov",8.2,"Adventure,Biography,Drama",142min,U,1975,sFaL03SKEzE,https://img.youtube.com/vi/sFaL03SKEzE/maxresdefault.jpg,Happy
686,Sacrifice,AndreiTarkovsky,"ErlandJosephson, SusanFleetwood, AllanEdwall, GuðrúnGísladóttir",7.9,Drama,149min,U,1986,NrLkTZrPZA4,https://img.youtube.com/vi/NrLkTZrPZA4/maxresdefault.jpg,Neutral
687,"I, Daniel Blake",KenLoach,"DaveJohns, HayleySquires, SharonPercy, BrianaShann",7.8,Drama,100min,UA,2016,ahWgxw9E_h4,https://img.youtube.com/vi/ahWgxw9E_h4/maxresdefault.jpg,Neutral
688,Asuran,Vetrimaaran,"Dhanush, ManjuWarrier, PrakashRaj, Pasupathy",8.5,"Action,Drama",141min,UA,2019,wB94MCcdVqo,https://img.youtube.com/vi/wB94MCcdVqo/maxresdefault.jpg,Angry
689,Gegen die Wand,FatihAkin,"BirolÜnel, SibelKekilli, GüvenKiraç, ZarahJaneMcKenzie",7.9,"Drama,Romance",121min,R,2004,1I3yJtQhCvo,https://img.youtube.com/vi/1I3yJtQhCvo/maxresdefault.jpg,Happy
690,My Name Is Khan,KaranJohar,"ShahRukhKhan, Kajol, SheetalMenon, KatieAmandaKeane",7.9,"Drama,Romance",165min,UA,2010,3rPEWcY6Oww,https://img.youtube.com/vi/3rPEWcY6Oww/maxresdefault.jpg,Happy
691,Forushande,AsgharFarhadi,"TaranehAlidoosti, ShahabHosseini, BabakKarimi, MinaSadati",7.7,Drama,124min,UA,2016,g9uDf4MPX4s,https://img.youtube.com/vi/g9uDf4MPX4s/maxresdefault.jpg,Neutral
692,Le Petit Prince,MarkOsborne,"JeffBridges, MackenzieFoy, RachelMcAdams, MarionCotillard",7.7,"Animation,Adventure,Drama",108min,PG,2015,K3FWAY0i23s,https://img.youtube.com/vi/K3FWAY0i23s/maxresdefault.jpg,Happy
693,Philomena,StephenFrears,"JudiDench, SteveCoogan, SophieKennedyClark, MareWinningham",7.6,"Biography,Comedy,Drama",98min,PG-13,2013,rG3QP8foCvg,https://img.youtube.com/vi/rG3QP8foCvg/maxresdefault.jpg,Happy
694,Le scaphandre et le papillon,JulianSchnabel,"MathieuAmalric, EmmanuelleSeigner, Marie-JoséeCroze, AnneConsigny",8,"Biography,Drama",112min,PG-13,2007,CecAbmELolY,https://img.youtube.com/vi/CecAbmELolY/maxresdefault.jpg,Neutral
695,Mr. Smith Goes to Washington,FrankCapra,"JamesStewart, JeanArthur, ClaudeRains, EdwardArnold",8.1,"Comedy,Drama",129min,U,1939,bXoF7w6IWAc,https://img.youtube.com/vi/bXoF7w6IWAc/maxresdefault.jpg,Happy
696,Batman: Mask of the Phantasm,"KevinAltieri,","FrankPaur, DanRiba, EricRadomski, BruceTimm, , KevinConroy, DanaDelany, HartBochner, StacyKeach",7.8,"Animation,Action,Adventure",76min,PG,1993,UHxw-L2WyyY,https://img.youtube.com/vi/UHxw-L2WyyY/maxresdefault.jpg,Angry
697,Article 15,AnubhavSinha,"AyushmannKhurrana, Nassar, ManojPahwa, KumudMishra",8.2,"Crime,Drama,Mystery",130min,UA,2019,q8469dCLyFk,https://img.youtube.com/vi/q8469dCLyFk/maxresdefault.jpg,Angry
698,Mar adentro,AlejandroAmenábar,"JavierBardem, BelénRueda, LolaDueñas, MabelRivera",8,"Biography,Drama",126min,U,2004,3dgEYXc1vmQ,https://img.youtube.com/vi/3dgEYXc1vmQ/maxresdefault.jpg,Neutral
699,Dare mo shiranai,HirokazuKoreeda,"YûyaYagira, AyuKitaura, HieiKimura, MomokoShimizu",8,Drama,141min,PG-13,2004,r9VeGdpkNII,https://img.youtube.com/vi/r9VeGdpkNII/maxresdefault.jpg,Neutral
700,A Man for All Seasons,FredZinnemann,"PaulScofield, WendyHiller, RobertShaw, LeoMcKern",7.7,"Biography,Drama,History",120min,U,1966,LCxdsBhSzHk,https://img.youtube.com/vi/LCxdsBhSzHk/maxresdefault.jpg,Neutral
701,Soorarai Pottru,SudhaKongara,"Suriya, PareshRawal, AparnaBalamurali, AchyuthKumar",8.7,Drama,153min,U,2020,b3EVCvhqcWg,https://img.youtube.com/vi/b3EVCvhqcWg/maxresdefault.jpg,Neutral
702,Sweet Smell of Success,AlexanderMackendrick,"BurtLancaster, TonyCurtis, SusanHarrison, MartinMilner",8,"Drama,Film-Noir",96min,U,1957,U0FBVju7fVI,https://img.youtube.com/vi/U0FBVju7fVI/maxresdefault.jpg,Neutral
703,Cowboy Bebop: Tengoku no tobira,"""ShinichirôWatanabe,""","HiroyukiOkiura, YoshiyukiTakei, , BeauBillingslea, MelissaFahn, NicholasGuest, KôichiYamadera",7.8,"Animation,Action,Crime",115min,U,2001,dgmJ_Bx9Sgc,https://img.youtube.com/vi/dgmJ_Bx9Sgc/maxresdefault.jpg,Angry
704,96,C.PremKumar,"VijaySethupathi, AdithyaBhaskar, TrishaKrishnan, GouriKishan",8.4,"Drama,Romance",158min,U,2018,nAJ84TyIxcg,https://img.youtube.com/vi/nAJ84TyIxcg/maxresdefault.jpg,Happy
705,Persepolis,"VincentParonnaud,",", ChiaraMastroianni, CatherineDeneuve, GenaRowlands, DanielleDarrieux",8,"Animation,Biography,Drama",96min,PG-13,2007,gXUAi0FOm9c,https://img.youtube.com/vi/gXUAi0FOm9c/maxresdefault.jpg,Neutral
706,Frost/Nixon,RonHoward,"FrankLangella, MichaelSheen, KevinBacon, SamRockwell",7.7,"Biography,Drama,History",122min,U,2008,vFHYiOfBRng,https://img.youtube.com/vi/vFHYiOfBRng/maxresdefault.jpg,Neutral
707,Das Experiment,OliverHirschbiegel,"MoritzBleibtreu, ChristianBerkel, OliverStokowski, WotanWilkeMöhring",7.7,"Drama,Thriller",120min,R,2001,KND_bBDE8RQ,https://img.youtube.com/vi/KND_bBDE8RQ/maxresdefault.jpg,Sad
708,The Station Agent,TomMcCarthy,"PeterDinklage, PatriciaClarkson, BobbyCannavale, PaulBenjamin",7.6,"Comedy,Drama",89min,R,2003,aU_ao8MQnZ8,https://img.youtube.com/vi/aU_ao8MQnZ8/maxresdefault.jpg,Happy
709,Shine,ScottHicks,"GeoffreyRush, ArminMueller-Stahl, JustinBraine, SoniaTodd",7.7,"Biography,Drama,Music",105min,NotRated,1996,PEM0Vs8jf1w,https://img.youtube.com/vi/PEM0Vs8jf1w/maxresdefault.jpg,Happy
710,Wait Until Dark,TerenceYoung,"AudreyHepburn, AlanArkin, RichardCrenna, EfremZimbalistJr.",7.7,Thriller,108min,A,1967,MKeTME_tRUI,https://img.youtube.com/vi/MKeTME_tRUI/maxresdefault.jpg,Sad
711,Efter brylluppet,SusanneBier,"MadsMikkelsen, SidseBabettKnudsen, RolfLassgård, NeeralMulchandani",7.7,Drama,120min,R,2006,pC77cMYhVtY,https://img.youtube.com/vi/pC77cMYhVtY/maxresdefault.jpg,Neutral
712,The Lunchbox,RiteshBatra,"IrrfanKhan, NimratKaur, NawazuddinSiddiqui, LilleteDubey",7.8,"Drama,Romance",104min,U,2013,sK3R0rvnlPs,https://img.youtube.com/vi/sK3R0rvnlPs/maxresdefault.jpg,Happy
713,Super 30,VikasBahl,"HrithikRoshan, MrunalThakur, NandishSinghSandhu, VirendraSaxena",7.9,"Biography,Drama",154min,U,2019,QpvEWVVnICE,https://img.youtube.com/vi/QpvEWVVnICE/maxresdefault.jpg,Neutral
714,Il postino,"MichaelRadford,",", MassimoTroisi, PhilippeNoiret, MariaGraziaCucinotta, RenatoScarpa",7.7,"Biography,Comedy,Drama",108min,NotRated,1994,3NCVDIVBhso,https://img.youtube.com/vi/3NCVDIVBhso/maxresdefault.jpg,Happy
715,Brief Encounter,DavidLean,"CeliaJohnson, TrevorHoward, StanleyHolloway, JoyceCarey",8,"Drama,Romance",86min,U,1945,YNaOiLoAM6g,https://img.youtube.com/vi/YNaOiLoAM6g/maxresdefault.jpg,Happy
716,Les yeux sans visage,GeorgesFranju,"PierreBrasseur, AlidaValli, JulietteMayniel, AlexandreRignault",7.6,"Drama,Horror",90min,NotRated,1960,NZMbdd4bnJY,https://img.youtube.com/vi/NZMbdd4bnJY/maxresdefault.jpg,Neutral
717,"Crna macka, beli macor",EmirKusturica,"BajramSeverdzan, ""SrdjanZikaTodorovic,"", BrankaKatic, FlorijanAjdini",8,"Comedy,Crime,Romance",127min,R,1998,KI7GEXDTvo8,https://img.youtube.com/vi/KI7GEXDTvo8/maxresdefault.jpg,Angry
718,Les choristes,ChristopheBarratier,"GérardJugnot, FrançoisBerléand, Jean-BaptisteMaunier, KadMerad",7.8,"Comedy,Drama,Music",97min,PG-13,2004,ZfQLaKS8yJY,https://img.youtube.com/vi/ZfQLaKS8yJY/maxresdefault.jpg,Happy
719,Dip huet seung hung,JohnWoo,"ChowYun-Fat, DannyLee, SallyYeh, KongChu",7.8,"Action,Crime,Drama",111min,R,1989,_ponwRJIeFE,https://img.youtube.com/vi/_ponwRJIeFE/maxresdefault.jpg,Angry
720,The Purple Rose of Cairo,WoodyAllen,"MiaFarrow, JeffDaniels, DannyAiello, IrvingMetzman",7.7,"Comedy,Fantasy,Romance",82min,U,1985,bFmAxUfx6Oc,https://img.youtube.com/vi/bFmAxUfx6Oc/maxresdefault.jpg,Happy
721,Kagemusha,AkiraKurosawa,"TatsuyaNakadai, TsutomuYamazaki, ""KenichiHagiwara,"", JinpachiNezu",7.9,"Drama,History,War",180min,U,1980,Fvn3giWYZTg,https://img.youtube.com/vi/Fvn3giWYZTg/maxresdefault.jpg,Angry
722,Les triplettes de Belleville,SylvainChomet,"MichèleCaucheteux, Jean-ClaudeDonda, MichelRobin, MonicaViegas",7.7,"Animation,Comedy,Drama",80min,PG-13,2003,LT1aaJPtoXo,https://img.youtube.com/vi/LT1aaJPtoXo/maxresdefault.jpg,Happy
723,Ivanovo detstvo,"AndreiTarkovsky,",", NikolayBurlyaev, ValentinZubkov, EvgeniyZharikov, StepanKrylov",8,"Drama,War",95min,A,1962,1plWZqqVbr0,https://img.youtube.com/vi/1plWZqqVbr0/maxresdefault.jpg,Angry
724,Padman,R.Balki,"AkshayKumar, RadhikaApte, SonamKapoor, JyotiSubhash",7.9,"Biography,Comedy,Drama",140min,UA,2018,#NAME?,https://img.youtube.com/vi/-K9ujx8vO_A/maxresdefault.jpg,Happy
725,Uri: The Surgical Strike,AdityaDhar,"VickyKaushal, PareshRawal, MohitRaina, YamiGautam",8.2,"Action,Drama,History",138min,UA,2019,VVY3do673Zc,https://img.youtube.com/vi/VVY3do673Zc/maxresdefault.jpg,Angry
726,Chhichhore,NiteshTiwari,"SushantSinghRajput, ShraddhaKapoor, VarunSharma, PrateikBabbar",8.2,"Comedy,Drama,Romance",143min,UA,2019,tsxemFX0a7k,https://img.youtube.com/vi/tsxemFX0a7k/maxresdefault.jpg,Happy
727,Dil Chahta Hai,FarhanAkhtar,"AamirKhan, SaifAliKhan, AkshayeKhanna, PreityZinta",8.1,"Comedy,Drama,Romance",183min,Unrated,2001,9coA7bcpJII,https://img.youtube.com/vi/9coA7bcpJII/maxresdefault.jpg,Happy
728,Okuribito,YôjirôTakita,"MasahiroMotoki, RyôkoHirosue, TsutomuYamazaki, KazukoYoshiyuki",8,"Drama,Music",130min,PG-13,2008,F5BP57OHwYk,https://img.youtube.com/vi/F5BP57OHwYk/maxresdefault.jpg,Happy
729,G.O.R.A.,ÖmerFarukSorak,"CemYilmaz, ÖzgeÖzberk, OzanGüven, SafakSezer",8,"Adventure,Comedy,Sci-Fi",127min,18,2004,3bLfzgZ-wO8,https://img.youtube.com/vi/3bLfzgZ-wO8/maxresdefault.jpg,Happy
730,Jab We Met,ImtiazAli,"ShahidKapoor, KareenaKapoor, TarunArora, DaraSinghRandhawa",7.9,"Comedy,Drama,Romance",138min,U,2007,jf2gOSORoqU,https://img.youtube.com/vi/jf2gOSORoqU/maxresdefault.jpg,Happy
731,Celda 211,DanielMonzón,"LuisTosar, AlbertoAmmann, AntonioResines, ManuelMorón",7.6,"Action,Crime,Drama",113min,A,2009,7FY6XwZW9Sc,https://img.youtube.com/vi/7FY6XwZW9Sc/maxresdefault.jpg,Angry
732,Lavventura,MichelangeloAntonioni,"GabrieleFerzetti, MonicaVitti, LeaMassari, DominiqueBlanchar",7.8,"Drama,Mystery,Romance",144min,U,1960,UATZiqqFHNc,https://img.youtube.com/vi/UATZiqqFHNc/maxresdefault.jpg,Sad
733,Au revoir les enfants,LouisMalle,"GaspardManesse, RaphaelFejtö, FrancineRacette, StanislasCarrédeMalberg",8,"Drama,War",104min,U,1987,QXWQ-kv6_kg,https://img.youtube.com/vi/QXWQ-kv6_kg/maxresdefault.jpg,Angry
734,Badhaai ho,AmitRavindernathSharma,"AyushmannKhurrana, NeenaGupta, GajrajRao, SanyaMalhotra",8,"Comedy,Drama",124min,UA,2018,unAljCZMQYw,https://img.youtube.com/vi/unAljCZMQYw/maxresdefault.jpg,Happy
735,Masaan,NeerajGhaywan,"RichaChadha, SanjayMishra, VickyKaushal, PankajTripathi",8.1,Drama,109min,A,2015,SKJfBo3xMW0,https://img.youtube.com/vi/SKJfBo3xMW0/maxresdefault.jpg,Neutral
736,Kind Hearts and Coronets,RobertHamer,"DennisPrice, AlecGuinness, ValerieHobson, JoanGreenwood",8,"Comedy,Crime",106min,U,1949,lTOeAGSV5Ro,https://img.youtube.com/vi/lTOeAGSV5Ro/maxresdefault.jpg,Angry
737,In America,JimSheridan,"PaddyConsidine, SamanthaMorton, DjimonHounsou, SarahBolger",7.7,Drama,105min,PG-13,2002,PWsFrFDhv1g,https://img.youtube.com/vi/PWsFrFDhv1g/maxresdefault.jpg,Neutral
738,Dilwale Dulhania Le Jayenge,AdityaChopra,"ShahRukhKhan, Kajol, AmrishPuri, FaridaJalal",8,"Drama,Romance",189min,U,1995,hw_HpTI_Wkw,https://img.youtube.com/vi/hw_HpTI_Wkw/maxresdefault.jpg,Happy
739,Kal Ho Naa Ho,NikkhilAdvani,"PreityZinta, ShahRukhKhan, SaifAliKhan, JayaBachchan",7.9,"Comedy,Drama,Musical",186min,U,2003,g0eO74UmRBs,https://img.youtube.com/vi/g0eO74UmRBs/maxresdefault.jpg,Happy
740,Barfi!,AnuragBasu,"RanbirKapoor, PriyankaChopraJonas, ""IleanaDCruz,"", SaurabhShukla",8.1,"Comedy,Drama,Romance",151min,U,2012,TcDmarWK68c,https://img.youtube.com/vi/TcDmarWK68c/maxresdefault.jpg,Happy
741,C.R.A.Z.Y.,Jean-MarcVallée,"MichelCôté, Marc-AndréGrondin, DanielleProulx, ÉmileVallée",7.9,"Comedy,Drama",129min,NotRated,2005,AXGOlGmkWBQ,https://img.youtube.com/vi/AXGOlGmkWBQ/maxresdefault.jpg,Happy
742,Rang De Basanti,RakeyshOmprakashMehra,"AamirKhan, SohaAliKhan, Siddharth, SharmanJoshi",8.1,"Comedy,Crime,Drama",167min,UA,2006,c769V25pX08,https://img.youtube.com/vi/c769V25pX08/maxresdefault.jpg,Angry
743,Talvar,MeghnaGulzar,"IrrfanKhan, KonkonaSenSharma, NeerajKabi, SohumShah",8.1,"Crime,Drama,Mystery",132min,UA,2015,aQNMsw8Ljjc,https://img.youtube.com/vi/aQNMsw8Ljjc/maxresdefault.jpg,Angry
744,A Wednesday,NeerajPandey,"AnupamKher, NaseeruddinShah, VirendraSaxena, MaheshKanual",8,"Action,Crime,Drama",104min,UA,2008,isTxLCKskEQ,https://img.youtube.com/vi/isTxLCKskEQ/maxresdefault.jpg,Angry
745,Vera Drake,MikeLeigh,"ImeldaStaunton, JimBroadbent, HeatherCraney, RichardGraham",7.6,"Crime,Drama",125min,R,2004,OsaNds8AKeo,https://img.youtube.com/vi/OsaNds8AKeo/maxresdefault.jpg,Angry
746,Udta Punjab,AbhishekChaubey,"ShahidKapoor, AliaBhatt, KareenaKapoor, DiljitDosanjh",7.7,"Action,Crime,Drama",148min,A,2016,Ezsb5afVXQQ,https://img.youtube.com/vi/Ezsb5afVXQQ/maxresdefault.jpg,Angry
747,The Magdalene Sisters,PeterMullan,"EileenWalsh, DorothyDuffy, Nora-JaneNoone, Anne-MarieDuff",7.7,Drama,114min,R,2002,Pjscd-g7z6Q,https://img.youtube.com/vi/Pjscd-g7z6Q/maxresdefault.jpg,Neutral
748,Nueve reinas,FabiánBielinsky,"RicardoDarín, GastónPauls, GracielaTenenbaum, MaríaMercedesVillagra",7.9,"Crime,Drama,Thriller",114min,R,2000,SUveNjisTf4,https://img.youtube.com/vi/SUveNjisTf4/maxresdefault.jpg,Angry
749,Special Chabbis,NeerajPandey,"AkshayKumar, AnupamKher, ManojBajpayee, JimmyShergill",8,"Crime,Drama,Thriller",144min,UA,2013,FhmEvMubZZY,https://img.youtube.com/vi/FhmEvMubZZY/maxresdefault.jpg,Angry
750,Pink,AniruddhaRoyChowdhury,"TaapseePannu, AmitabhBachchan, KirtiKulhari, AndreaTariang",8.1,"Crime,Drama,Thriller",136min,UA,2016,AL2TShb6fFs,https://img.youtube.com/vi/AL2TShb6fFs/maxresdefault.jpg,Angry
751,Sanjuro,AkiraKurosawa,"ToshirôMifune, TatsuyaNakadai, KeijuKobayashi, YûnosukeItô",8,"Action,Drama,Thriller",96min,U,1962,EXoGaue8E7g,https://img.youtube.com/vi/EXoGaue8E7g/maxresdefault.jpg,Angry
752,No Mans Land,DanisTanovic,"BrankoDjuric, ReneBitorajac, FilipSovagovic, GeorgesSiatidis",7.9,"Comedy,Drama,War",98min,R,2001,q3aD4a8x0CA,https://img.youtube.com/vi/q3aD4a8x0CA/maxresdefault.jpg,Neutral
753,Haider,VishalBhardwaj,"ShahidKapoor, Tabu, ShraddhaKapoor, KayKayMenon",8.1,"Action,Crime,Drama",160min,UA,2014,FSFLiWNOxsg,https://img.youtube.com/vi/FSFLiWNOxsg/maxresdefault.jpg,Angry
754,Jean de Florette,ClaudeBerri,"YvesMontand, GérardDepardieu, DanielAuteuil, ElisabethDepardieu",8.1,"Comedy,Drama,Western",120min,U,1986,dKNhkcx06pE,https://img.youtube.com/vi/dKNhkcx06pE/maxresdefault.jpg,Happy
755,Drishyam 2,JeethuJoseph,"Mohanlal, Meena, Ansiba, EstherAnil",8.4,"Crime,Drama,Thriller",152min,13,2021,cxA2y9Tgl7o,https://img.youtube.com/vi/cxA2y9Tgl7o/maxresdefault.jpg,Angry
756,Taegukgi hwinalrimyeo,Je-kyuKang,"JangDong-Gun, WonBin, Eun-juLee, Hyeong-jinKong",8,"Action,Drama,War",140min,R,2004,b361uTcAR8g,https://img.youtube.com/vi/b361uTcAR8g/maxresdefault.jpg,Angry
757,Sholay,RameshSippy,"SanjeevKumar, Dharmendra, AmitabhBachchan, AmjadKhan",8.1,"Action,Adventure,Comedy",204min,U,1975,2cyzCReoNgU,https://img.youtube.com/vi/2cyzCReoNgU/maxresdefault.jpg,Angry
758,Central do Brasil,WalterSalles,"FernandaMontenegro, ViníciusdeOliveira, MaríliaPêra, SoiaLira",8,Drama,110min,R,1998,BMEARdCb0Pk,https://img.youtube.com/vi/BMEARdCb0Pk/maxresdefault.jpg,Neutral
759,Airlift,RajaMenon,"AkshayKumar, NimratKaur, KumudMishra, PrakashBelawadi",7.9,"Action,Drama,History",130min,UA,2016,MRtRcTfszjY,https://img.youtube.com/vi/MRtRcTfszjY/maxresdefault.jpg,Angry
760,Hera Pheri,Priyadarshan,"AkshayKumar, SunielShetty, PareshRawal, Tabu",8.1,"Action,Comedy,Crime",156min,U,2000,TIQ5hrfermg,https://img.youtube.com/vi/TIQ5hrfermg/maxresdefault.jpg,Angry
761,Andaz Apna Apna,RajkumarSantoshi,"AamirKhan, SalmanKhan, RaveenaTandon, KarismaKapoor",8,"Action,Comedy,Romance",160min,U,1994,btrAefNg0uI,https://img.youtube.com/vi/btrAefNg0uI/maxresdefault.jpg,Angry
762,"Swades: We, the People",AshutoshGowariker,"ShahRukhKhan, GayatriJoshi, KishoriBallal, SmithSeth",8.1,"Drama,Musical",210min,U,2004,vc7AZNWvs0M,https://img.youtube.com/vi/vc7AZNWvs0M/maxresdefault.jpg,Happy
763,M.S. Dhoni: The Untold Story,NeerajPandey,"SushantSinghRajput, KiaraAdvani, AnupamKher, DishaPatani",7.9,"Biography,Drama,Sport",184min,U,2016,zNZqm_f1C-o,https://img.youtube.com/vi/zNZqm_f1C-o/maxresdefault.jpg,Neutral
764,Munna Bhai M.B.B.S.,RajkumarHirani,"SanjayDutt, ArshadWarsi, GracySingh, BomanIrani",8.1,"Comedy,Drama",156min,U,2003,9spc-dExLH0,https://img.youtube.com/vi/9spc-dExLH0/maxresdefault.jpg,Happy
