Song_id,Song,Singer,Genre,Album,User-Rating,Emotion,videoID,Thumbnail
1939,Insaaf Ki Dagar Pe Bachchon Dikhaao Chal Ke,Hemant Kumar,BollywoodMotivational,Gunga Jumna,8.9,Angry,VG_L3q8F7fQ,https://img.youtube.com/vi/VG_L3q8F7fQ/maxresdefault.jpg
1940,Tu Hi Tu,Ayushman Khurana,BollywoodRomantic,Nautanki Saala,9.4,Happy,UH2cPk24LQw,https://img.youtube.com/vi/UH2cPk24LQw/maxresdefault.jpg
1941,No. 1 Punjabi,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Chori Chori Chupke Chupke,9,Happy,9e33eoRA47o,https://img.youtube.com/vi/9e33eoRA47o/maxresdefault.jpg
1942,Jeeley Yeh Lamhe,"Amit Mishra, Anupam Amod",BollywoodDance,Days Of Tafree,9.1,Happy,mG-wDDOUGyA,https://img.youtube.com/vi/mG-wDDOUGyA/maxresdefault.jpg
1943,Aaur Main Khush Hoon,Ash King,BollywoodDance,Kahaani 2,9.2,Happy,e3o7dLNlK0g,https://img.youtube.com/vi/e3o7dLNlK0g/maxresdefault.jpg
1944,Alvida,Mohammed Irfan,BollywoodRomantic,Luv Shv Pyar Vyar,9.3,Happy,qF179mXIahE,https://img.youtube.com/vi/qF179mXIahE/maxresdefault.jpg
1945,Bachalo Bachalo,"Alka Yagnik, Sonu Nigam",BollywoodDance,Khullam Khulla Pyaar Karen,8.2,Happy,SdO4L0IVsGs,https://img.youtube.com/vi/SdO4L0IVsGs/maxresdefault.jpg
1946,Tujhpe Fida,"Shraddha Pandit, Sulaiman Merchant",BollywoodDance,Heroine,9.7,Happy,HywKuO-62ls,https://img.youtube.com/vi/HywKuO-62ls/maxresdefault.jpg
1947,Kya Mil Gaya Hay Kya Kho Gaya,"Lata Mangeshkar, Mohammed Rafi",BollywoodDance,Sasural,8.6,Happy,InVkyzxaUGM,https://img.youtube.com/vi/InVkyzxaUGM/maxresdefault.jpg
1948,Chittiyaan Kalaiyaan (Remix),"Kanika Kapoor, Meet Bros",BollywoodDance,Roy,8.3,Happy,yODdl6mxfs8,https://img.youtube.com/vi/yODdl6mxfs8/maxresdefault.jpg
1949,Bumbro Bumbro,"Jaspinder Narula, Shankar Mahadevan, Sunidhi Chauhan",BollywoodDance,Mission Kashmir,8.9,Happy,PquZBLuFmwA,https://img.youtube.com/vi/PquZBLuFmwA/maxresdefault.jpg
1950,Khul Kabhi Toh,Arijit Singh,BollywoodRomantic,Haider,9.5,Happy,2E4aaIvrU7Q,https://img.youtube.com/vi/2E4aaIvrU7Q/maxresdefault.jpg
1951,Pankhon Ko,Salim Merchant,BollywoodSad,Rocket Singh,9.6,Sad,Ox-d84A3tuw,https://img.youtube.com/vi/Ox-d84A3tuw/maxresdefault.jpg
1952,Miliyo Re,"Monali Thakur, Rochak Kohli",BollywoodSad,Monsoon Shootout,9.1,Sad,Vfpa6toNM6E,https://img.youtube.com/vi/Vfpa6toNM6E/maxresdefault.jpg
1953,Maula Sun Le Re,Papon,BollywoodSad,Madras Cafe,9.6,Sad,CWgpfxiuY8E,https://img.youtube.com/vi/CWgpfxiuY8E/maxresdefault.jpg
1954,Sweeta,Adnan Sami,BollywoodDance,Kill Dil,9.4,Happy,yK-1lxhdnhQ,https://img.youtube.com/vi/yK-1lxhdnhQ/maxresdefault.jpg
1955,Hona Hai Kya,Ram Sampath,BollywoodDance,Talaash,9.3,Happy,2BYVwUJ0vVI,https://img.youtube.com/vi/2BYVwUJ0vVI/maxresdefault.jpg
1956,Ram Kare Aisa Ho Jaye,Mukesh,BollywoodRomantic,Milan,8.8,Happy,XDrx9A-dGNc,https://img.youtube.com/vi/XDrx9A-dGNc/maxresdefault.jpg
1957,Catch Me If U Can,Amaal Mallik,BollywoodDance,Force 2,9.1,Happy,hzH5AUPPvyI,https://img.youtube.com/vi/hzH5AUPPvyI/maxresdefault.jpg
1958,Kabhi Tu Chalia Lagta Hai,"Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Patthar Ke Phool,9.1,Happy,VoaoPwJ4egM,https://img.youtube.com/vi/VoaoPwJ4egM/maxresdefault.jpg
1959,Lakhon Tare Aasman Per,"Lata Mangeshkar, Mukesh",BollywoodSad,Hariyali Aur Rasta,8.9,Sad,C5EiL5UPI88,https://img.youtube.com/vi/C5EiL5UPI88/maxresdefault.jpg
1960,Farrata,"Adityan, Armaan Malik",BollywoodDance,Tumhari Sulu,6.3,Happy,4dF1uxUTYZI,https://img.youtube.com/vi/4dF1uxUTYZI/maxresdefault.jpg
1961,Ye Mera Dil Pagal Hai,"Asha Bhosle, S.P. Balasubrahmanyam",BollywoodDance,Gardish,9.2,Happy,IAEcoAsL7hg,https://img.youtube.com/vi/IAEcoAsL7hg/maxresdefault.jpg
1962,Tune Maari Entriyaan (Remix),"Bappi Lahiri, KK, Neeti Mohan, Vishal Dadlani",BollywoodDance,Gunday,8.7,Happy,NTGvqbXhfLk,https://img.youtube.com/vi/NTGvqbXhfLk/maxresdefault.jpg
1963,Dushman Dil Ka Jo,Kavita Krishnamurthy,BollywoodDance,Roop Ki Rani Choron Ka Raja,8.8,Happy,bkAO5XCXs1A,https://img.youtube.com/vi/bkAO5XCXs1A/maxresdefault.jpg
1964,Deewane Hai Deewanon Ko,"Lata Mangeshkar, Mohammed Rafi",BollywoodDance,Zanjeer,8.7,Happy,fqOcPS_Sc1o,https://img.youtube.com/vi/fqOcPS_Sc1o/maxresdefault.jpg
1965,Good Morning India,Sonu Nigam,BollywoodDance,Khushi,9.1,Happy,Nk_99sp80B4,https://img.youtube.com/vi/Nk_99sp80B4/maxresdefault.jpg
1966,Aap Aye To Khayal,Mahendra Kapoor,BollywoodRomantic,Gumrah,9.2,Happy,6HMxCD2bF-g,https://img.youtube.com/vi/6HMxCD2bF-g/maxresdefault.jpg
1967,Holi Khelein,"Anmol Malik, Shreya Ghoshal",BollywoodDance,Begum Jaan,9.3,Happy,87FYp3YLEBM,https://img.youtube.com/vi/87FYp3YLEBM/maxresdefault.jpg
1968,Kar Doon Kamaal,"Sukhwinder Singh, Sunidhi Chauhan",BollywoodDance,Mujhse Shaadi Karogi,9,Happy,CMpjYPkiILg,https://img.youtube.com/vi/CMpjYPkiILg/maxresdefault.jpg
1969,Bekas Pe Karam Kijiye,Lata Mangeshkar,BollywoodSad,Mughal-E-Azam,9.1,Sad,FfYmi1eosMU,https://img.youtube.com/vi/FfYmi1eosMU/maxresdefault.jpg
1970,Haath Chhute Bhi,Jagjit Singh,BollywoodSad,Pinjar,9.3,Sad,61fwsJ7bxdE,https://img.youtube.com/vi/61fwsJ7bxdE/maxresdefault.jpg
1971,Yaadan Teriyan,Himesh Reshammiya,BollywoodSad,Dil Diya Hai,9.5,Sad,8vDbfCeOdN8,https://img.youtube.com/vi/8vDbfCeOdN8/maxresdefault.jpg
1972,Zulf Ki Chhaon Mein,"Asha Bhosle, Mohammed Rafi",BollywoodRomantic,Phir Wohi Dil Laya Hoon,8.8,Happy,v0kJ809KB0s,https://img.youtube.com/vi/v0kJ809KB0s/maxresdefault.jpg
1973,Jhoom Barabar Jhoom,"Aaman Trikha, Pawni Pandey, Shabab Sabri, Vineet Singh",BollywoodDance,Policegiri,8.6,Happy,NvSt5Nsmxlg,https://img.youtube.com/vi/NvSt5Nsmxlg/maxresdefault.jpg
1974,Chhil Gaye Naina,"Dipanshu Pandit, Kanika Kapoor",BollywoodSad,NH 10,9.5,Sad,Lhn0e7cDKS0,https://img.youtube.com/vi/Lhn0e7cDKS0/maxresdefault.jpg
1975,Jab Tum (Female),Shreya Ghoshal,BollywoodRomantic,Shaadi Abhi Baaki Hai,8.3,Happy,1lZvUYygJK0,https://img.youtube.com/vi/1lZvUYygJK0/maxresdefault.jpg
1976,Tu Mujhe Suna,"Nitin Mukesh, Suresh Wadkar",BollywoodRomantic,Chandni,8.8,Happy,ASeNdyCF-4s,https://img.youtube.com/vi/ASeNdyCF-4s/maxresdefault.jpg
1977,Kabhi Khushboo,K.K.,BollywoodSad,Saaya,9.5,Sad,QKliIEBiO2I,https://img.youtube.com/vi/QKliIEBiO2I/maxresdefault.jpg
1978,Matari Kotmari Tumba,Atul Kale,BollywoodDance,Jis Desh Mein Ganga Rehta Hai,8.3,Happy,kQ2a3kX6iGg,https://img.youtube.com/vi/kQ2a3kX6iGg/maxresdefault.jpg
1979,Haule Haule (Remix),"Hard Kaur, Sukhwinder Singh",BollywoodDance,Rab Ne Bana Di Jodi,9.5,Happy,mmb7i0VlUdo,https://img.youtube.com/vi/mmb7i0VlUdo/maxresdefault.jpg
1980,Horn OK Please,"Anushka Manchanda, Sukhwinder Singh, Yo Yo Honey Singh",BollywoodDance,Dedh Ishqiya,8.5,Happy,cpLMd5BN2FU,https://img.youtube.com/vi/cpLMd5BN2FU/maxresdefault.jpg
1981,Raah Mein Un Se,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Vijaypath,8.6,Happy,dDR4oiyjUBA,https://img.youtube.com/vi/dDR4oiyjUBA/maxresdefault.jpg
1982,Nazar Bachakar Chale Gaye Woh,Mohammed Rafi,BollywoodRomantic,Dil Tera Deewana,9.1,Happy,Tfy08HYgya0,https://img.youtube.com/vi/Tfy08HYgya0/maxresdefault.jpg
1983,Gudiya Rani,Lata Mangeshkar,BollywoodDance,Lamhe,7.7,Happy,5rigptAGu1Y,https://img.youtube.com/vi/5rigptAGu1Y/maxresdefault.jpg
1984,Saara Saara Din Tum Kaam Karoge,Kavita Krishnamurthy,BollywoodRomantic,Nigahen,7.8,Happy,rWN3wsGHs6I,https://img.youtube.com/vi/rWN3wsGHs6I/maxresdefault.jpg
1985,Maine Pyar Kiya,"Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Maine Pyar Kiya,8.7,Happy,IG_U8Wsnm88,https://img.youtube.com/vi/IG_U8Wsnm88/maxresdefault.jpg
1986,Haila Haila,"Alka Yagnik, Udit Narayan",BollywoodDance,Koi Mil Gaya,8.9,Happy,UD0yKHFlrMk,https://img.youtube.com/vi/UD0yKHFlrMk/maxresdefault.jpg
1987,Dil Ye Ladaku,Monali Thakur,BollywoodRomantic,Saala Khadoos,9.5,Happy,UwRbhcZcfI8,https://img.youtube.com/vi/UwRbhcZcfI8/maxresdefault.jpg
1988,Pyaar Se Pyaar,Abhijeet,BollywoodDance,Raaz,9.2,Happy,zU5j4MBj3ew,https://img.youtube.com/vi/zU5j4MBj3ew/maxresdefault.jpg
1989,Gunja Re Chandan,"Hemlata, Suresh Wadkar",BollywoodRomantic,Nadiya Ke Paar,7.8,Happy,sAZGbHy-Ohw,https://img.youtube.com/vi/sAZGbHy-Ohw/maxresdefault.jpg
1990,Ek Garam Chai Ki Pyali,Anu Malik,BollywoodDance,Har Dil Jo Pyar Karega,9,Happy,76XpNTUQvh0,https://img.youtube.com/vi/76XpNTUQvh0/maxresdefault.jpg
1991,Noor E Khuda,"Adnan Sami, Shankar Ehsaan Loy, Shankar Mahadevan, Shreya Ghoshal",BollywoodMotivational,My Name is Khan,9.6,Angry,JJ5r5Z6G2Zo,https://img.youtube.com/vi/JJ5r5Z6G2Zo/maxresdefault.jpg
1992,Saadi Galli Aaja (Remix),Ayushman Khurana,BollywoodDance,Nautanki Saala,9.4,Happy,rrkKdNJNHvk,https://img.youtube.com/vi/rrkKdNJNHvk/maxresdefault.jpg
1993,Tera Saath Ho,Falak Shabir,BollywoodRomantic,7 Welcome To London,9.5,Happy,g7tyDX8YzAI,https://img.youtube.com/vi/g7tyDX8YzAI/maxresdefault.jpg
1994,Odhli Chunariya Tere Naam Ki,"Alka Yagnik, Kumar Sanu",BollywoodDance,Pyaar Kiya To Darna Kya,8.5,Happy,qEa4aGq0nuU,https://img.youtube.com/vi/qEa4aGq0nuU/maxresdefault.jpg
1995,Lakh Chhupao Chhup Na Sakega,Lata Mangeshkar,BollywoodDance,Asli Naqli,8.8,Happy,Vyav2kQicYQ,https://img.youtube.com/vi/Vyav2kQicYQ/maxresdefault.jpg
1996,Parinda,Pardeep Sran,Bollywood,Jab Harry Met Sejal,9.6,Neutral,1JPlmLKsrB4,https://img.youtube.com/vi/1JPlmLKsrB4/maxresdefault.jpg
1997,Naraaz Savera Hai,Kumar Sanu,BollywoodSad,Sangharsh,9.2,Sad,DqkG0fuPiO0,https://img.youtube.com/vi/DqkG0fuPiO0/maxresdefault.jpg
1998,Tumse Pyar Ho Gaya,"Mili Nair, Neeti Mohan",BollywoodDance,Shaadi Ke Side Effects,9.3,Happy,TBlixHMv_GQ,https://img.youtube.com/vi/TBlixHMv_GQ/maxresdefault.jpg
1999,Jaane Ye Kya Hua,KK,BollywoodRomantic,Karthik Calling Karthik,9.7,Happy,8YdXb2SgUFY,https://img.youtube.com/vi/8YdXb2SgUFY/maxresdefault.jpg
2000,Yeh Haseen Vadiyan Yeh Khula Aasman,"K. S. Chithra, S. P. Balasubramanyam",BollywoodRomantic,Roja,9.1,Happy,cjTXPujnBuk,https://img.youtube.com/vi/cjTXPujnBuk/maxresdefault.jpg
2001,Yaariyan Mashup,Multiple,BollywoodDance,Yaariyan,9,Happy,2YUrawE5aqI,https://img.youtube.com/vi/2YUrawE5aqI/maxresdefault.jpg
2002,Main Hoon Roop Ki Rani,Kavita Krishnamurthy,BollywoodDance,Roop Ki Rani Choron Ka Raja,8.8,Happy,5eTjjqxiQ-o,https://img.youtube.com/vi/5eTjjqxiQ-o/maxresdefault.jpg
2003,Prem Jogan Ban Ke,Ustad Bade Ghulam Ali,BollywoodSad,Mughal-E-Azam,9.4,Sad,zJuM0IDrEmM,https://img.youtube.com/vi/zJuM0IDrEmM/maxresdefault.jpg
2004,Baap Ki Kasam,"Asha Bhosle, Kishore Kumar",BollywoodDance,Mawaali,8.6,Happy,gq6F91FSmSw,https://img.youtube.com/vi/gq6F91FSmSw/maxresdefault.jpg
2005,Dil Jaane Jigar Tujhpe Nisar Kiya Hai,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Saajan Chale Sasural,8.5,Happy,CpSfsIn9XmM,https://img.youtube.com/vi/CpSfsIn9XmM/maxresdefault.jpg
2006,Ye Awaaz Hai,Monali Thakur,BollywoodSad,Indu Sarkar,9.2,Sad,NPORMjBGdEw,https://img.youtube.com/vi/NPORMjBGdEw/maxresdefault.jpg
2007,Jawani Ki Rail Kahin Choot Na Jaye,"Anuradha, Shabbir Kumar",BollywoodDance,Coolie,8,Happy,5h0NSdGhSAI,https://img.youtube.com/vi/5h0NSdGhSAI/maxresdefault.jpg
2008,Kuch To Baaki Hai,Himesh Reshammiya,BollywoodSad,Milenge Milenge,9.5,Sad,rnIm2fTGTtU,https://img.youtube.com/vi/rnIm2fTGTtU/maxresdefault.jpg
2009,Main Pyar Ka Rahi Hoon,"Asha Bhosle, Mohammed Rafi",BollywoodRomantic,Ek Musafir Ek Hasina,9.1,Happy,ZJuDyWcaA20,https://img.youtube.com/vi/ZJuDyWcaA20/maxresdefault.jpg
2010,Kay Sera Sera,"Kavita Krishnamurthy, Shankar Mahadevan",BollywoodDance,Pukar,9.4,Happy,Qh6WtwfMPdQ,https://img.youtube.com/vi/Qh6WtwfMPdQ/maxresdefault.jpg
2011,Leke Pahla Pahla Pyar,"Asha Bhosle, Mohammed Rafi, Shamshad Begum.",BollywoodDance,C.I.D,9,Happy,6jSE-ZiIkfc,https://img.youtube.com/vi/6jSE-ZiIkfc/maxresdefault.jpg
2012,Jiya Dhadak Dhadak Jaye,Rahat Fateh Ali Khan,BollywoodRomantic,Kalyug,9.2,Happy,iR78WsAiAKQ,https://img.youtube.com/vi/iR78WsAiAKQ/maxresdefault.jpg
2013,Ek Tha Tiger Mashup,Multiple,BollywoodDance,Ek Tha Tiger,9.4,Happy,zyQoGBCEPb4,https://img.youtube.com/vi/zyQoGBCEPb4/maxresdefault.jpg
2014,Gore Mukhde Pe Zulfa Di Chaava,"Aaman Trikha, Shabab Sabri, Shreya Ghoshal",BollywoodDance,Special 26,8.8,Happy,8Ef6sMnxWKk,https://img.youtube.com/vi/8Ef6sMnxWKk/maxresdefault.jpg
2015,Ae Ishq Yeh Sab Duniyawale,Lata Mangeshkar,BollywoodRomantic,Mughal-E-Azam,8.9,Happy,cJzwapdk2Cs,https://img.youtube.com/vi/cJzwapdk2Cs/maxresdefault.jpg
2016,Kaun Main Haan Tum,"Alka Yagnik, Udit Narayan",BollywoodDance,Ajnabee,9.1,Happy,FfKgX7Sf2qo,https://img.youtube.com/vi/FfKgX7Sf2qo/maxresdefault.jpg
2017,Shikayat Hai,Roop Kumar Rathod,BollywoodSad,Jism,9.3,Sad,fohExFQyYJk,https://img.youtube.com/vi/fohExFQyYJk/maxresdefault.jpg
2018,Hai Hai Mirchi,"Alka Yagnik, Sukhwinder Singh",BollywoodDance,Biwi No.1,9,Happy,pmSOWbroWIY,https://img.youtube.com/vi/pmSOWbroWIY/maxresdefault.jpg
2019,Ruk Ja O Janewali Ruk Ja,Mukesh,BollywoodDance,Kanhaiya,8.9,Happy,adZYDGWbPvw,https://img.youtube.com/vi/adZYDGWbPvw/maxresdefault.jpg
2020,Majboor Tu Bhi Kahin,Amit Mishra,BollywoodSad,1920 - Evil Returns,8.9,Sad,twvSFIxcKMw,https://img.youtube.com/vi/twvSFIxcKMw/maxresdefault.jpg
2021,Soniye Mil Ja,"Sukhwinder Singh, Sunidhi Chauhan",Bollywood,Aaja Nachle,9.6,Neutral,UhS0EFWn1Bs,https://img.youtube.com/vi/UhS0EFWn1Bs/maxresdefault.jpg
2022,Aao Milo Chalo,"Shaan, Ustad Sultan Khan",BollywoodDance,Jab We Met,9.7,Happy,Mo5tQDcs__g,https://img.youtube.com/vi/Mo5tQDcs__g/maxresdefault.jpg
2023,Happy Ending,"Abhijeet Sawant, Debojit Saha, Harshit Saxena",BollywoodDance,Tees Maar Khan,9.3,Happy,zEFLnqNapkk,https://img.youtube.com/vi/zEFLnqNapkk/maxresdefault.jpg
2024,O Jogi Jab Se Tu Aaya Mere Dwar,Lata Mangeshkar,BollywoodDance,Bandini,9,Happy,eB4Ez2gHiNo,https://img.youtube.com/vi/eB4Ez2gHiNo/maxresdefault.jpg
2025,Meri Qismat Men Tu Nahin Shayad,"Lata Mangeshkar, Suresh Wadkar",BollywoodSad,Prem Rog,8,Sad,UxOvHuBERd4,https://img.youtube.com/vi/UxOvHuBERd4/maxresdefault.jpg
2026,Chanchal Mann Ati Random,Divya Kumar,BollywoodDance,Shuddh Desi Romantic,8.5,Happy,nHPup3vf2wE,https://img.youtube.com/vi/nHPup3vf2wE/maxresdefault.jpg
2027,Purza,Arijit Singh,BollywoodDance,Akira,9,Happy,rTj7RjNNJiM,https://img.youtube.com/vi/rTj7RjNNJiM/maxresdefault.jpg
2028,Ab Mujhko Jeena,Zubeen Garg,BollywoodDance,Aashayein,9.6,Happy,5hmT6a8VscQ,https://img.youtube.com/vi/5hmT6a8VscQ/maxresdefault.jpg
2029,Dheemi Dheemi,Hariharan,BollywoodRomantic,1947: Earth,9.4,Happy,9mWdw-09dso,https://img.youtube.com/vi/9mWdw-09dso/maxresdefault.jpg
2030,Dil Me Kayi Armaan,Aaman Trikha,BollywoodSad,Yeh Hai Judgement Hanged Till Death,9.5,Sad,4uLpALS4jwg,https://img.youtube.com/vi/4uLpALS4jwg/maxresdefault.jpg
2031,Aahista Aahista,"Lucky Ali, Shreya Ghoshal",BollywoodRomantic,Bachna Ae Haseeno,9.1,Happy,bVNJVB10C6w,https://img.youtube.com/vi/bVNJVB10C6w/maxresdefault.jpg
2032,Sooraj Dooba Hai Yaron (Remix),"Aditi Singh Sharma, Arijit Singh",BollywoodDance,Roy,9.4,Happy,ykGNUxVNb1M,https://img.youtube.com/vi/ykGNUxVNb1M/maxresdefault.jpg
2033,O Aasman Wale,Sonu Nigam,BollywoodSad,Aaja Meri Jaan,8.5,Sad,1-H12t6CYrM,https://img.youtube.com/vi/1-H12t6CYrM/maxresdefault.jpg
2034,Bawla Sa Sapna,"Chorus, Diva",BollywoodDance,Shaadi Ke Side Effects,9.2,Happy,7mHavHVz8ms,https://img.youtube.com/vi/7mHavHVz8ms/maxresdefault.jpg
2035,Bheegh Loon (Male),Ankit Tiwari,BollywoodRomantic,Khamoshiyan,9.4,Happy,a_IxxU7VPlk,https://img.youtube.com/vi/a_IxxU7VPlk/maxresdefault.jpg
2036,The Mutton Song,Krishna Beura,BollywoodDance,Love Ka The End,9.1,Happy,#NAME?,https://img.youtube.com/vi/-sbDH3OwfAw/maxresdefault.jpg
2037,Yeh Umar Hai Kya,"Asha Bhosle, Manna Dey",BollywoodDance,Professor,9.1,Happy,cdNxPD-GcpQ,https://img.youtube.com/vi/cdNxPD-GcpQ/maxresdefault.jpg
2038,Mein Sharabi (Remix),Yo Yo Honey Singh,BollywoodDance,Cocktail,9.4,Happy,Eq0KDrS70oA,https://img.youtube.com/vi/Eq0KDrS70oA/maxresdefault.jpg
2039,Poore Se Zara Sa Kam Hain,Rashid Khan,BollywoodSad,Mausam,9.4,Sad,qUB1PBVk8OA,https://img.youtube.com/vi/qUB1PBVk8OA/maxresdefault.jpg
2040,Brothers Mashup,Multiple,BollywoodDance,Brothers,9.4,Happy,sSY2BeENlqA,https://img.youtube.com/vi/sSY2BeENlqA/maxresdefault.jpg
2041,Mili Khaak Mein Mohabbat,Mohammed Rafi,BollywoodSad,Chaudhvin Ka Chand,9,Sad,zaGCJfezETs,https://img.youtube.com/vi/zaGCJfezETs/maxresdefault.jpg
2042,Laila Majnu,"Javed Ali, Monali Thakur",BollywoodDance,Awesome Mausam,8.8,Happy,49x8GA2axfc,https://img.youtube.com/vi/49x8GA2axfc/maxresdefault.jpg
2043,Dekho Dekho Dil Ye Bole,"Adnan Sami, Shaan",BollywoodDance,Dhamaal,9.2,Happy,NJ1NIIdHhXs,https://img.youtube.com/vi/NJ1NIIdHhXs/maxresdefault.jpg
2044,Na Main Dhan Chahun,"Geeta Dutt, Sudha Malhotra",BollywoodSad,Kala Bazar,9.2,Sad,kINQTVRxfSU,https://img.youtube.com/vi/kINQTVRxfSU/maxresdefault.jpg
2045,Anandoloke,Clinton Cerejo,BollywoodDance,Kahaani 2,9.6,Happy,rrBDK4If09E,https://img.youtube.com/vi/rrBDK4If09E/maxresdefault.jpg
2046,Kahan Chal Diye Idhar To Aao,Mohammed Rafi,BollywoodRomantic,Jhuk Gaya Aasman,9.1,Happy,C7AMB2ITG2c,https://img.youtube.com/vi/C7AMB2ITG2c/maxresdefault.jpg
2047,Aaya Aaya Toofan,Kishore Kumar,BollywoodDance,Toofan,8.4,Happy,i74uW37tJ00,https://img.youtube.com/vi/i74uW37tJ00/maxresdefault.jpg
2048,Monta Re,Amit Trivedi,BollywoodSad,Lootera,9.7,Sad,99NUJ1cLbBI,https://img.youtube.com/vi/99NUJ1cLbBI/maxresdefault.jpg
2049,Mere Mehboob Mein Kya Nahin,"Asha Bhosle, Lata Mangeshkar",BollywoodDance,Mere Mehboob,8.6,Happy,PPrtsDLg69I,https://img.youtube.com/vi/PPrtsDLg69I/maxresdefault.jpg
2050,Kal Ki Daulat Aaj Ki Khushian,Mohammed Rafi,BollywoodDance,Asli Naqli,9.1,Happy,U5GYcHm3ivg,https://img.youtube.com/vi/U5GYcHm3ivg/maxresdefault.jpg
2051,Saiyan Se Chhup Ke,"Anuradha Paudwal, Udit Narayan",BollywoodDance,Beta,6.9,Happy,#NAME?,https://img.youtube.com/vi/-OEa_D6X_WY/maxresdefault.jpg
2052,Sau Saal Pehle,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Jab Pyar Kisi Se Hota Hai,9.1,Happy,sx6FTutCNaI,https://img.youtube.com/vi/sx6FTutCNaI/maxresdefault.jpg
2053,G Phaad Ke (Remix),"Divya Kumar, Shefali Alvarez",BollywoodDance,Happy Ending,9.4,Happy,SnjztxAUL8I,https://img.youtube.com/vi/SnjztxAUL8I/maxresdefault.jpg
2054,Mere Maula,"Kailash Kher, Richa Sharma",BollywoodSad,Khakee,9.5,Sad,5mMOhtHx8Pg,https://img.youtube.com/vi/5mMOhtHx8Pg/maxresdefault.jpg
2055,Sajna Ve,Rahat Fateh Ali Khan,BollywoodSad,Life is Beautiful,9.4,Sad,fz0TvxEIeow,https://img.youtube.com/vi/fz0TvxEIeow/maxresdefault.jpg
2056,Mirzya,"Akhtar Chanal Zahri, Daler Mehndi, Nooran Sisters, Sain Zahoor",BollywoodMotivational,Mirzya - Dare To Love,9,Angry,pv9yYF5GrWg,https://img.youtube.com/vi/pv9yYF5GrWg/maxresdefault.jpg
2057,Sheesha-E-Dil Itna Na Uchhalo,Lata Mangeshkar,BollywoodDance,Dil Apna Aur Preet Parai,9,Happy,uxxq8kqwoCU,https://img.youtube.com/vi/uxxq8kqwoCU/maxresdefault.jpg
2058,Tanu Weds Manu Returns (Mashup),Various,BollywoodDance,Tanu Weds Manu Returns,9,Happy,eNhMlbsjpJ0,https://img.youtube.com/vi/eNhMlbsjpJ0/maxresdefault.jpg
2059,Party All Night,Yo Yo Honey Singh,BollywoodDance,Boss,8.5,Happy,_YqzZWXkoq0,https://img.youtube.com/vi/_YqzZWXkoq0/maxresdefault.jpg
2060,Party All Night (Remix),Yo Yo Honey Singh,BollywoodDance,Boss,8.5,Happy,T0ffpBxbHWA,https://img.youtube.com/vi/T0ffpBxbHWA/maxresdefault.jpg
2061,Jai Govinda Jai Gopala,Neeraj Shridhar,BollywoodDance,Bullett Raja,9.3,Happy,055zsjwJ3Vs,https://img.youtube.com/vi/055zsjwJ3Vs/maxresdefault.jpg
2062,Tera Hi Karam,Pankaj Awasthi,BollywoodSad,Karam,9.3,Sad,jtKGJgZyOnA,https://img.youtube.com/vi/jtKGJgZyOnA/maxresdefault.jpg
2063,Rang Birangi Rakhee Lekar,Lata Mangeshkar,BollywoodDance,Anpadh,8.8,Happy,m5KzRH_bY08,https://img.youtube.com/vi/m5KzRH_bY08/maxresdefault.jpg
2064,Woh Chand Jaisi Ladki,Udit Narayan,BollywoodRomantic,Devdas,9.4,Happy,KNcrZ6Mz7Tg,https://img.youtube.com/vi/KNcrZ6Mz7Tg/maxresdefault.jpg
2065,Woh Chand Jaisi Ladki,Udit Narayan,BollywoodRomantic,Devdas,9.4,Happy,KNcrZ6Mz7Tg,https://img.youtube.com/vi/KNcrZ6Mz7Tg/maxresdefault.jpg
2066,Dooriyan Hain Zaroori Bhi Hai,"Monica Dogra, Vishal Dadlani",BollywoodDance,Break Up Ke Baad,9.6,Happy,lx_DPpjA-_U,https://img.youtube.com/vi/lx_DPpjA-_U/maxresdefault.jpg
2067,Main Hoon Prem Rogi,Suresh Wadkar,BollywoodDance,Prem Rog,7.7,Happy,Mfz7i2gea14,https://img.youtube.com/vi/Mfz7i2gea14/maxresdefault.jpg
2068,Jag Ja,Suresh Wadkar,BollywoodRomantic,Omkara,9.1,Happy,QM21TncT3Dk,https://img.youtube.com/vi/QM21TncT3Dk/maxresdefault.jpg
2069,Tumhi Se,"Shreya Ghoshal, Vijay Yesudas",BollywoodRomantic,Chup Chup Ke,9.6,Happy,mt9xg0mmt28,https://img.youtube.com/vi/mt9xg0mmt28/maxresdefault.jpg
2070,Main Kya Karoon Ram,Lata Mangeshkar,BollywoodDance,Sangam,8.6,Happy,7uEZl-YvhPg,https://img.youtube.com/vi/7uEZl-YvhPg/maxresdefault.jpg
2071,Na Jane Kahan Tum The,"Manna Dey, Suman Kalyanpur",BollywoodRomantic,Zindagi Aur Khwab,9.2,Happy,reJSxNQsUQM,https://img.youtube.com/vi/reJSxNQsUQM/maxresdefault.jpg
